id,Account,month_code,amount,any_stop,any_v_nol,has_stop_id
460,Смирнова Ольга Владимировна,202311,0.0,False,False,True
460,Смирнова Ольга Владимировна,202310,0.0,True,False,True
460,Смирнова Ольга Владимировна,202309,44550.0,False,False,True
460,Смирнова Ольга Владимировна,202302,50660.0,False,False,True
460,Смирнова Ольга Владимировна,202402,0.0,False,False,True
460,Смирнова Ольга Владимировна,202301,49765.0,False,False,True
460,Смирнова Ольга Владимировна,202401,0.0,False,False,True
461,Иванова Мария Сергеевна,202308,0.0,False,False,False
461,Иванова Мария Сергеевна,202304,0.0,False,False,False
461,Иванова Мария Сергеевна,202212,130410.0,False,False,False
461,Иванова Мария Сергеевна,202312,0.0,False,False,False
461,Иванова Мария Сергеевна,202307,0.0,False,False,False
461,Иванова Мария Сергеевна,202306,0.0,False,False,False
461,Иванова Мария Сергеевна,202305,0.0,False,False,False
461,Иванова Мария Сергеевна,202303,0.0,False,False,False
461,Иванова Мария Сергеевна,202211,130950.0,False,False,False
461,Иванова Мария Сергеевна,202311,0.0,False,False,False
461,Иванова Мария Сергеевна,202310,0.0,False,False,False
461,Иванова Мария Сергеевна,202309,0.0,False,False,False
461,Иванова Мария Сергеевна,202302,0.0,False,False,False
461,Иванова Мария Сергеевна,202402,0.0,False,False,False
461,Иванова Мария Сергеевна,202301,0.0,False,False,False
461,Иванова Мария Сергеевна,202401,0.0,False,False,False
471,Васильев Артем Александрович,202308,95501.13,False,False,False
471,Васильев Артем Александрович,202304,100518.83,False,False,False
471,Васильев Артем Александрович,202212,74986.18,False,False,False
471,Васильев Артем Александрович,202312,99410.96,False,False,False
471,Васильев Артем Александрович,202307,100914.15,False,False,False
471,Васильев Артем Александрович,202306,103176.17,False,False,False
471,Васильев Артем Александрович,202305,91826.81,False,False,False
471,Васильев Артем Александрович,202303,75127.45,False,False,False
471,Васильев Артем Александрович,202211,89185.11,False,False,False
471,Васильев Артем Александрович,202311,91770.64,False,False,False
471,Васильев Артем Александрович,202310,113011.0,False,False,False
471,Васильев Артем Александрович,202309,96679.36,False,False,False
471,Васильев Артем Александрович,202302,69513.19,False,False,False
471,Васильев Артем Александрович,202402,127200.0,False,False,False
471,Васильев Артем Александрович,202301,63305.1,False,False,False
471,Васильев Артем Александрович,202401,115821.0,False,False,False
475,Соколова Анастасия Викторовна,202308,0.0,False,False,False
475,Соколова Анастасия Викторовна,202304,0.0,False,False,False
475,Соколова Анастасия Викторовна,202212,100485.0,False,False,False
475,Соколова Анастасия Викторовна,202312,0.0,False,False,False
475,Соколова Анастасия Викторовна,202307,0.0,False,False,False
475,Соколова Анастасия Викторовна,202306,0.0,False,False,False
475,Соколова Анастасия Викторовна,202305,0.0,False,False,False
475,Соколова Анастасия Викторовна,202303,0.0,False,False,False
475,Соколова Анастасия Викторовна,202211,100485.0,False,False,False
475,Соколова Анастасия Викторовна,202311,0.0,False,False,False
475,Соколова Анастасия Викторовна,202310,0.0,False,False,False
475,Соколова Анастасия Викторовна,202309,0.0,False,False,False
475,Соколова Анастасия Викторовна,202302,0.0,False,False,False
475,Соколова Анастасия Викторовна,202402,0.0,False,False,False
475,Соколова Анастасия Викторовна,202301,0.0,False,False,False
475,Соколова Анастасия Викторовна,202401,0.0,False,False,False
477,Иванова Мария Сергеевна,202308,0.0,False,False,True
477,Иванова Мария Сергеевна,202304,0.0,False,False,True
477,Иванова Мария Сергеевна,202212,0.0,True,False,True
477,Иванова Мария Сергеевна,202312,0.0,False,False,True
477,Иванова Мария Сергеевна,202307,0.0,False,False,True
477,Иванова Мария Сергеевна,202306,0.0,False,False,True
477,Иванова Мария Сергеевна,202305,0.0,False,False,True
477,Иванова Мария Сергеевна,202303,0.0,False,False,True
477,Иванова Мария Сергеевна,202211,7000.0,False,False,True
477,Иванова Мария Сергеевна,202311,0.0,False,False,True
477,Иванова Мария Сергеевна,202310,0.0,False,False,True
477,Иванова Мария Сергеевна,202309,0.0,False,False,True
477,Иванова Мария Сергеевна,202302,0.0,False,False,True
477,Иванова Мария Сергеевна,202402,0.0,False,False,True
477,Иванова Мария Сергеевна,202301,0.0,False,False,True
477,Иванова Мария Сергеевна,202401,0.0,False,False,True
478,Иванова Мария Сергеевна,202308,0.0,False,False,False
478,Иванова Мария Сергеевна,202304,0.0,False,False,False
478,Иванова Мария Сергеевна,202212,90935.0,False,False,False
478,Иванова Мария Сергеевна,202312,0.0,False,False,False
478,Иванова Мария Сергеевна,202307,0.0,False,False,False
478,Иванова Мария Сергеевна,202306,0.0,False,False,False
478,Иванова Мария Сергеевна,202305,0.0,False,False,False
478,Иванова Мария Сергеевна,202303,0.0,False,False,False
478,Иванова Мария Сергеевна,202211,76760.0,False,False,False
478,Иванова Мария Сергеевна,202311,0.0,False,False,False
478,Иванова Мария Сергеевна,202310,0.0,False,False,False
478,Иванова Мария Сергеевна,202309,0.0,False,False,False
478,Иванова Мария Сергеевна,202302,0.0,False,False,False
478,Иванова Мария Сергеевна,202402,0.0,False,False,False
478,Иванова Мария Сергеевна,202301,0.0,False,False,False
478,Иванова Мария Сергеевна,202401,0.0,False,False,False
492,Смирнова Ольга Владимировна,202308,65840.0,False,False,False
492,Смирнова Ольга Владимировна,202304,56235.0,False,False,False
492,Смирнова Ольга Владимировна,202212,57615.0,False,False,False
492,Смирнова Ольга Владимировна,202312,0.0,False,False,False
492,Смирнова Ольга Владимировна,202307,61925.0,False,False,False
492,Смирнова Ольга Владимировна,202306,65925.0,False,False,False
492,Смирнова Ольга Владимировна,202305,62770.0,False,False,False
492,Смирнова Ольга Владимировна,202303,59390.0,False,False,False
492,Смирнова Ольга Владимировна,202211,40390.0,False,False,False
492,Смирнова Ольга Владимировна,202311,0.0,False,False,False
492,Смирнова Ольга Владимировна,202310,0.0,False,False,False
492,Смирнова Ольга Владимировна,202309,68685.0,False,False,False
492,Смирнова Ольга Владимировна,202302,62615.0,False,False,False
492,Смирнова Ольга Владимировна,202402,0.0,False,False,False
492,Смирнова Ольга Владимировна,202301,61925.0,False,False,False
492,Смирнова Ольга Владимировна,202401,0.0,False,False,False
493,Смирнова Ольга Владимировна,202308,55225.0,False,False,False
493,Смирнова Ольга Владимировна,202304,55225.0,False,False,False
493,Смирнова Ольга Владимировна,202212,48850.0,False,False,False
493,Смирнова Ольга Владимировна,202312,55225.0,False,False,False
493,Смирнова Ольга Владимировна,202307,55225.0,False,False,False
493,Смирнова Ольга Владимировна,202306,55225.0,False,False,False
493,Смирнова Ольга Владимировна,202305,55225.0,False,False,False
493,Смирнова Ольга Владимировна,202303,55225.0,False,False,False
493,Смирнова Ольга Владимировна,202211,47150.0,False,False,False
493,Смирнова Ольга Владимировна,202311,55225.0,False,False,False
493,Смирнова Ольга Владимировна,202310,55225.0,False,False,False
493,Смирнова Ольга Владимировна,202309,55225.0,False,False,False
493,Смирнова Ольга Владимировна,202302,0.0,False,False,False
493,Смирнова Ольга Владимировна,202402,55225.0,False,False,False
493,Смирнова Ольга Владимировна,202301,48000.0,False,False,False
493,Смирнова Ольга Владимировна,202401,55225.0,False,False,False
495,Иванова Мария Сергеевна,202308,0.0,False,False,False
495,Иванова Мария Сергеевна,202304,38632.5,False,False,False
495,Иванова Мария Сергеевна,202212,0.0,False,False,False
495,Иванова Мария Сергеевна,202312,0.0,False,False,False
495,Иванова Мария Сергеевна,202307,38632.5,False,False,False
495,Иванова Мария Сергеевна,202306,38632.5,False,False,False
495,Иванова Мария Сергеевна,202305,0.0,False,False,False
495,Иванова Мария Сергеевна,202303,37363.5,False,False,False
495,Иванова Мария Сергеевна,202211,0.0,False,False,False
495,Иванова Мария Сергеевна,202311,0.0,False,False,False
495,Иванова Мария Сергеевна,202310,0.0,False,False,False
495,Иванова Мария Сергеевна,202309,0.0,False,False,False
495,Иванова Мария Сергеевна,202302,0.0,False,False,False
495,Иванова Мария Сергеевна,202402,0.0,False,False,False
495,Иванова Мария Сергеевна,202301,0.0,False,False,False
495,Иванова Мария Сергеевна,202401,0.0,False,False,False
498,Васильев Артем Александрович,202308,0.0,False,False,False
498,Васильев Артем Александрович,202304,0.0,False,False,False
498,Васильев Артем Александрович,202212,74650.0,False,False,False
498,Васильев Артем Александрович,202312,0.0,False,False,False
498,Васильев Артем Александрович,202307,0.0,False,False,False
498,Васильев Артем Александрович,202306,0.0,False,False,False
498,Васильев Артем Александрович,202305,0.0,False,False,False
498,Васильев Артем Александрович,202303,0.0,False,False,False
498,Васильев Артем Александрович,202211,70650.0,False,False,False
498,Васильев Артем Александрович,202311,0.0,False,False,False
498,Васильев Артем Александрович,202310,0.0,False,False,False
498,Васильев Артем Александрович,202309,0.0,False,False,False
498,Васильев Артем Александрович,202302,0.0,False,False,False
498,Васильев Артем Александрович,202402,0.0,False,False,False
498,Васильев Артем Александрович,202301,0.0,False,False,False
498,Васильев Артем Александрович,202401,0.0,False,False,False
506,Иванова Мария Сергеевна,202308,0.0,False,False,False
506,Иванова Мария Сергеевна,202304,0.0,False,False,False
506,Иванова Мария Сергеевна,202212,245595.0,False,False,False
506,Иванова Мария Сергеевна,202312,0.0,False,False,False
506,Иванова Мария Сергеевна,202307,0.0,False,False,False
506,Иванова Мария Сергеевна,202306,0.0,False,False,False
506,Иванова Мария Сергеевна,202305,0.0,False,False,False
506,Иванова Мария Сергеевна,202303,257700.0,False,False,False
506,Иванова Мария Сергеевна,202211,227365.0,False,False,False
506,Иванова Мария Сергеевна,202311,0.0,False,False,False
506,Иванова Мария Сергеевна,202310,0.0,False,False,False
506,Иванова Мария Сергеевна,202309,0.0,False,False,False
506,Иванова Мария Сергеевна,202302,297695.0,False,False,False
506,Иванова Мария Сергеевна,202402,268542.0,False,False,False
506,Иванова Мария Сергеевна,202301,263745.0,False,False,False
506,Иванова Мария Сергеевна,202401,0.0,False,False,False
509,Соколова Анастасия Викторовна,202308,93300.0,False,False,False
509,Соколова Анастасия Викторовна,202304,93300.0,False,False,False
509,Соколова Анастасия Викторовна,202212,177235.0,False,False,False
509,Соколова Анастасия Викторовна,202312,114780.0,False,False,False
509,Соколова Анастасия Викторовна,202307,93300.0,False,False,False
509,Соколова Анастасия Викторовна,202306,47655.0,False,False,False
509,Соколова Анастасия Викторовна,202305,89720.0,False,False,False
509,Соколова Анастасия Викторовна,202303,94195.0,False,False,False
509,Соколова Анастасия Викторовна,202211,192535.0,False,False,False
509,Соколова Анастасия Викторовна,202311,95985.0,False,False,False
509,Соколова Анастасия Викторовна,202310,93300.0,False,False,False
509,Соколова Анастасия Викторовна,202309,64660.0,False,False,False
509,Соколова Анастасия Викторовна,202302,137155.0,False,False,False
509,Соколова Анастасия Викторовна,202402,96485.0,False,False,False
509,Соколова Анастасия Викторовна,202301,161085.0,False,False,False
509,Соколова Анастасия Викторовна,202401,48550.0,False,False,False
519,Кузнецов Михаил Иванович,202308,112000.0,False,True,True
519,Кузнецов Михаил Иванович,202304,0.0,False,False,True
519,Кузнецов Михаил Иванович,202212,187125.0,False,False,True
519,Кузнецов Михаил Иванович,202312,0.0,False,False,True
519,Кузнецов Михаил Иванович,202307,156750.0,False,False,True
519,Кузнецов Михаил Иванович,202306,156750.0,False,False,True
519,Кузнецов Михаил Иванович,202305,175200.0,False,False,True
519,Кузнецов Михаил Иванович,202303,0.0,False,False,True
519,Кузнецов Михаил Иванович,202211,218465.0,False,False,True
519,Кузнецов Михаил Иванович,202311,0.0,True,False,True
519,Кузнецов Михаил Иванович,202310,166250.0,False,False,True
519,Кузнецов Михаил Иванович,202309,175200.0,False,False,True
519,Кузнецов Михаил Иванович,202302,0.0,False,False,True
519,Кузнецов Михаил Иванович,202402,0.0,False,False,True
519,Кузнецов Михаил Иванович,202301,88975.0,False,False,True
519,Кузнецов Михаил Иванович,202401,0.0,False,False,True
524,Иванова Мария Сергеевна,202308,0.0,False,False,False
524,Иванова Мария Сергеевна,202304,0.0,False,False,False
524,Иванова Мария Сергеевна,202212,296130.71,False,False,False
524,Иванова Мария Сергеевна,202312,0.0,False,False,False
524,Иванова Мария Сергеевна,202307,0.0,False,False,False
524,Иванова Мария Сергеевна,202306,0.0,False,False,False
524,Иванова Мария Сергеевна,202305,0.0,False,False,False
524,Иванова Мария Сергеевна,202303,0.0,False,False,False
524,Иванова Мария Сергеевна,202211,252293.75,False,False,False
524,Иванова Мария Сергеевна,202311,0.0,False,False,False
524,Иванова Мария Сергеевна,202310,0.0,False,False,False
524,Иванова Мария Сергеевна,202309,0.0,False,False,False
524,Иванова Мария Сергеевна,202302,0.0,False,False,False
524,Иванова Мария Сергеевна,202402,0.0,False,False,False
524,Иванова Мария Сергеевна,202301,243591.67,False,False,False
524,Иванова Мария Сергеевна,202401,0.0,False,False,False
529,Васильев Артем Александрович,202308,0.0,False,False,False
529,Васильев Артем Александрович,202304,0.0,False,False,False
529,Васильев Артем Александрович,202212,71060.0,False,False,False
529,Васильев Артем Александрович,202312,0.0,False,False,False
529,Васильев Артем Александрович,202307,0.0,False,False,False
529,Васильев Артем Александрович,202306,0.0,False,False,False
529,Васильев Артем Александрович,202305,0.0,False,False,False
529,Васильев Артем Александрович,202303,0.0,False,False,False
529,Васильев Артем Александрович,202211,75310.0,False,False,False
529,Васильев Артем Александрович,202311,0.0,False,False,False
529,Васильев Артем Александрович,202310,0.0,False,False,False
529,Васильев Артем Александрович,202309,0.0,False,False,False
529,Васильев Артем Александрович,202302,76500.0,False,False,False
529,Васильев Артем Александрович,202402,0.0,False,False,False
529,Васильев Артем Александрович,202301,71060.0,False,False,False
529,Васильев Артем Александрович,202401,0.0,False,False,False
530,Васильев Артем Александрович,202308,0.0,False,False,False
530,Васильев Артем Александрович,202304,0.0,False,False,False
530,Васильев Артем Александрович,202212,48280.0,False,False,False
530,Васильев Артем Александрович,202312,0.0,False,False,False
530,Васильев Артем Александрович,202307,0.0,False,False,False
530,Васильев Артем Александрович,202306,0.0,False,False,False
530,Васильев Артем Александрович,202305,0.0,False,False,False
530,Васильев Артем Александрович,202303,48280.0,False,False,False
530,Васильев Артем Александрович,202211,44030.0,False,False,False
530,Васильев Артем Александрович,202311,0.0,False,False,False
530,Васильев Артем Александрович,202310,0.0,False,False,False
530,Васильев Артем Александрович,202309,0.0,False,False,False
530,Васильев Артем Александрович,202302,44030.0,False,False,False
530,Васильев Артем Александрович,202402,0.0,False,False,False
530,Васильев Артем Александрович,202301,44030.0,False,False,False
530,Васильев Артем Александрович,202401,0.0,False,False,False
535,Иванова Мария Сергеевна,202308,0.0,False,False,False
535,Иванова Мария Сергеевна,202304,0.0,False,False,False
535,Иванова Мария Сергеевна,202212,109590.0,False,False,False
535,Иванова Мария Сергеевна,202312,0.0,False,False,False
535,Иванова Мария Сергеевна,202307,0.0,False,False,False
535,Иванова Мария Сергеевна,202306,0.0,False,False,False
535,Иванова Мария Сергеевна,202305,0.0,False,False,False
535,Иванова Мария Сергеевна,202303,0.0,False,False,False
535,Иванова Мария Сергеевна,202211,74255.0,False,False,False
535,Иванова Мария Сергеевна,202311,0.0,False,False,False
535,Иванова Мария Сергеевна,202310,0.0,False,False,False
535,Иванова Мария Сергеевна,202309,0.0,False,False,False
535,Иванова Мария Сергеевна,202302,0.0,False,False,False
535,Иванова Мария Сергеевна,202402,0.0,False,False,False
535,Иванова Мария Сергеевна,202301,0.0,False,False,False
535,Иванова Мария Сергеевна,202401,0.0,False,False,False
540,Иванова Мария Сергеевна,202308,0.0,False,False,False
540,Иванова Мария Сергеевна,202304,0.0,False,False,False
540,Иванова Мария Сергеевна,202212,206440.0,False,False,False
540,Иванова Мария Сергеевна,202312,0.0,False,False,False
540,Иванова Мария Сергеевна,202307,0.0,False,False,False
540,Иванова Мария Сергеевна,202306,0.0,False,False,False
540,Иванова Мария Сергеевна,202305,0.0,False,False,False
540,Иванова Мария Сергеевна,202303,221040.0,False,False,False
540,Иванова Мария Сергеевна,202211,202150.0,False,False,False
540,Иванова Мария Сергеевна,202311,0.0,False,False,False
540,Иванова Мария Сергеевна,202310,0.0,False,False,False
540,Иванова Мария Сергеевна,202309,0.0,False,False,False
540,Иванова Мария Сергеевна,202302,221040.0,False,False,False
540,Иванова Мария Сергеевна,202402,0.0,False,False,False
540,Иванова Мария Сергеевна,202301,220310.0,False,False,False
540,Иванова Мария Сергеевна,202401,0.0,False,False,False
547,Соколова Анастасия Викторовна,202308,128040.0,False,False,False
547,Соколова Анастасия Викторовна,202304,168680.0,False,False,False
547,Соколова Анастасия Викторовна,202212,104660.0,False,False,False
547,Соколова Анастасия Викторовна,202312,215040.0,False,False,False
547,Соколова Анастасия Викторовна,202307,104440.0,False,False,False
547,Соколова Анастасия Викторовна,202306,83360.0,False,False,False
547,Соколова Анастасия Викторовна,202305,166520.0,False,False,False
547,Соколова Анастасия Викторовна,202303,165540.0,False,False,False
547,Соколова Анастасия Викторовна,202211,144180.0,False,False,False
547,Соколова Анастасия Викторовна,202311,117280.0,False,False,False
547,Соколова Анастасия Викторовна,202310,166690.0,False,False,False
547,Соколова Анастасия Викторовна,202309,166320.0,False,False,False
547,Соколова Анастасия Викторовна,202302,139660.0,False,False,False
547,Соколова Анастасия Викторовна,202402,164960.0,False,False,False
547,Соколова Анастасия Викторовна,202301,226420.0,False,False,False
547,Соколова Анастасия Викторовна,202401,166000.0,False,False,False
548,Михайлов Андрей Сергеевич,202308,0.0,False,False,False
548,Михайлов Андрей Сергеевич,202304,0.0,False,False,False
548,Михайлов Андрей Сергеевич,202212,674000.0,False,False,False
548,Михайлов Андрей Сергеевич,202312,0.0,False,False,False
548,Михайлов Андрей Сергеевич,202307,0.0,False,False,False
548,Михайлов Андрей Сергеевич,202306,0.0,False,False,False
548,Михайлов Андрей Сергеевич,202305,0.0,False,False,False
548,Михайлов Андрей Сергеевич,202303,0.0,False,False,False
548,Михайлов Андрей Сергеевич,202211,674000.0,False,False,False
548,Михайлов Андрей Сергеевич,202311,0.0,False,False,False
548,Михайлов Андрей Сергеевич,202310,0.0,False,False,False
548,Михайлов Андрей Сергеевич,202309,0.0,False,False,False
548,Михайлов Андрей Сергеевич,202302,674000.0,False,False,False
548,Михайлов Андрей Сергеевич,202402,0.0,False,False,False
548,Михайлов Андрей Сергеевич,202301,674000.0,False,False,False
548,Михайлов Андрей Сергеевич,202401,0.0,False,False,False
549,Васильев Артем Александрович,202308,0.0,False,False,False
549,Васильев Артем Александрович,202304,0.0,False,False,False
549,Васильев Артем Александрович,202212,53608.5,False,False,False
549,Васильев Артем Александрович,202312,0.0,False,False,False
549,Васильев Артем Александрович,202307,0.0,False,False,False
549,Васильев Артем Александрович,202306,0.0,False,False,False
549,Васильев Артем Александрович,202305,0.0,False,False,False
549,Васильев Артем Александрович,202303,53884.0,False,False,False
549,Васильев Артем Александрович,202211,47234.0,False,False,False
549,Васильев Артем Александрович,202311,0.0,False,False,False
549,Васильев Артем Александрович,202310,0.0,False,False,False
549,Васильев Артем Александрович,202309,0.0,False,False,False
549,Васильев Артем Александрович,202302,46958.5,False,False,False
549,Васильев Артем Александрович,202402,0.0,False,False,False
549,Васильев Артем Александрович,202301,47234.0,False,False,False
549,Васильев Артем Александрович,202401,0.0,False,False,False
553,Иванова Мария Сергеевна,202308,33307.63,False,False,False
553,Иванова Мария Сергеевна,202304,0.0,False,False,False
553,Иванова Мария Сергеевна,202212,0.0,False,False,False
553,Иванова Мария Сергеевна,202312,0.0,False,False,False
553,Иванова Мария Сергеевна,202307,146432.45,False,False,False
553,Иванова Мария Сергеевна,202306,95062.5,False,True,False
553,Иванова Мария Сергеевна,202305,0.0,False,False,False
553,Иванова Мария Сергеевна,202303,0.0,False,False,False
553,Иванова Мария Сергеевна,202211,0.0,False,False,False
553,Иванова Мария Сергеевна,202311,0.0,False,False,False
553,Иванова Мария Сергеевна,202310,0.0,False,False,False
553,Иванова Мария Сергеевна,202309,0.0,False,False,False
553,Иванова Мария Сергеевна,202302,0.0,False,False,False
553,Иванова Мария Сергеевна,202402,0.0,False,False,False
553,Иванова Мария Сергеевна,202301,0.0,False,False,False
553,Иванова Мария Сергеевна,202401,0.0,False,False,False
556,Иванова Мария Сергеевна,202308,0.0,False,False,True
556,Иванова Мария Сергеевна,202304,0.0,False,False,True
556,Иванова Мария Сергеевна,202212,0.0,True,False,True
556,Иванова Мария Сергеевна,202312,0.0,False,False,True
556,Иванова Мария Сергеевна,202307,0.0,False,False,True
556,Иванова Мария Сергеевна,202306,0.0,False,False,True
556,Иванова Мария Сергеевна,202305,0.0,False,False,True
556,Иванова Мария Сергеевна,202303,0.0,False,False,True
556,Иванова Мария Сергеевна,202211,34225.0,False,False,True
556,Иванова Мария Сергеевна,202311,0.0,False,False,True
556,Иванова Мария Сергеевна,202310,0.0,False,False,True
556,Иванова Мария Сергеевна,202309,0.0,False,False,True
556,Иванова Мария Сергеевна,202302,0.0,False,False,True
556,Иванова Мария Сергеевна,202402,0.0,False,False,True
556,Иванова Мария Сергеевна,202301,0.0,False,False,True
556,Иванова Мария Сергеевна,202401,0.0,False,False,True
562,Васильев Артем Александрович,202308,69940.0,False,False,True
562,Васильев Артем Александрович,202304,85120.0,False,False,True
562,Васильев Артем Александрович,202212,85120.0,False,False,True
562,Васильев Артем Александрович,202312,0.0,False,False,True
562,Васильев Артем Александрович,202307,69940.0,False,False,True
562,Васильев Артем Александрович,202306,69940.0,False,False,True
562,Васильев Артем Александрович,202305,69940.0,False,False,True
562,Васильев Артем Александрович,202303,85120.0,False,False,True
562,Васильев Артем Александрович,202211,85120.0,False,False,True
562,Васильев Артем Александрович,202311,0.0,True,False,True
562,Васильев Артем Александрович,202310,69940.0,False,False,True
562,Васильев Артем Александрович,202309,69940.0,False,False,True
562,Васильев Артем Александрович,202302,85120.0,False,False,True
562,Васильев Артем Александрович,202402,0.0,False,False,True
562,Васильев Артем Александрович,202301,85120.0,False,False,True
562,Васильев Артем Александрович,202401,0.0,False,False,True
563,Иванова Мария Сергеевна,202308,0.0,False,False,False
563,Иванова Мария Сергеевна,202304,0.0,False,False,False
563,Иванова Мария Сергеевна,202212,62930.0,False,False,False
563,Иванова Мария Сергеевна,202312,0.0,False,False,False
563,Иванова Мария Сергеевна,202307,0.0,False,False,False
563,Иванова Мария Сергеевна,202306,0.0,False,False,False
563,Иванова Мария Сергеевна,202305,65050.0,False,False,False
563,Иванова Мария Сергеевна,202303,0.0,False,False,False
563,Иванова Мария Сергеевна,202211,0.0,False,False,False
563,Иванова Мария Сергеевна,202311,0.0,False,False,False
563,Иванова Мария Сергеевна,202310,0.0,False,False,False
563,Иванова Мария Сергеевна,202309,0.0,False,False,False
563,Иванова Мария Сергеевна,202302,0.0,False,False,False
563,Иванова Мария Сергеевна,202402,0.0,False,False,False
563,Иванова Мария Сергеевна,202301,0.0,False,False,False
563,Иванова Мария Сергеевна,202401,0.0,False,False,False
569,Кузнецов Михаил Иванович,202308,51765.0,False,False,False
569,Кузнецов Михаил Иванович,202304,36415.0,False,False,False
569,Кузнецов Михаил Иванович,202212,0.0,False,False,False
569,Кузнецов Михаил Иванович,202312,47100.0,False,False,False
569,Кузнецов Михаил Иванович,202307,45435.0,False,False,False
569,Кузнецов Михаил Иванович,202306,36415.0,False,False,False
569,Кузнецов Михаил Иванович,202305,36415.0,False,False,False
569,Кузнецов Михаил Иванович,202303,36415.0,False,False,False
569,Кузнецов Михаил Иванович,202211,0.0,False,False,False
569,Кузнецов Михаил Иванович,202311,49210.0,False,False,False
569,Кузнецов Михаил Иванович,202310,44990.0,False,False,False
569,Кузнецов Михаил Иванович,202309,47100.0,False,False,False
569,Кузнецов Михаил Иванович,202302,36415.0,False,False,False
569,Кузнецов Михаил Иванович,202402,59700.0,False,False,False
569,Кузнецов Михаил Иванович,202301,36415.0,False,False,False
569,Кузнецов Михаил Иванович,202401,56900.0,False,False,False
572,Васильев Артем Александрович,202308,0.0,False,False,True
572,Васильев Артем Александрович,202304,0.0,False,False,True
572,Васильев Артем Александрович,202212,0.0,True,False,True
572,Васильев Артем Александрович,202312,0.0,False,False,True
572,Васильев Артем Александрович,202307,0.0,False,False,True
572,Васильев Артем Александрович,202306,0.0,False,False,True
572,Васильев Артем Александрович,202305,0.0,False,False,True
572,Васильев Артем Александрович,202303,0.0,False,False,True
572,Васильев Артем Александрович,202211,56200.0,False,False,True
572,Васильев Артем Александрович,202311,0.0,False,False,True
572,Васильев Артем Александрович,202310,0.0,False,False,True
572,Васильев Артем Александрович,202309,0.0,False,False,True
572,Васильев Артем Александрович,202302,0.0,False,False,True
572,Васильев Артем Александрович,202402,0.0,False,False,True
572,Васильев Артем Александрович,202301,0.0,False,False,True
572,Васильев Артем Александрович,202401,0.0,False,False,True
573,Васильев Артем Александрович,202308,0.0,False,False,True
573,Васильев Артем Александрович,202304,0.0,False,False,True
573,Васильев Артем Александрович,202212,0.0,True,False,True
573,Васильев Артем Александрович,202312,0.0,False,False,True
573,Васильев Артем Александрович,202307,0.0,False,False,True
573,Васильев Артем Александрович,202306,0.0,False,False,True
573,Васильев Артем Александрович,202305,0.0,False,False,True
573,Васильев Артем Александрович,202303,0.0,False,False,True
573,Васильев Артем Александрович,202211,69210.0,False,False,True
573,Васильев Артем Александрович,202311,0.0,False,False,True
573,Васильев Артем Александрович,202310,0.0,False,False,True
573,Васильев Артем Александрович,202309,0.0,False,False,True
573,Васильев Артем Александрович,202302,0.0,False,False,True
573,Васильев Артем Александрович,202402,0.0,False,False,True
573,Васильев Артем Александрович,202301,0.0,False,False,True
573,Васильев Артем Александрович,202401,0.0,False,False,True
574,Васильев Артем Александрович,202308,0.0,False,False,True
574,Васильев Артем Александрович,202304,0.0,False,False,True
574,Васильев Артем Александрович,202212,0.0,True,False,True
574,Васильев Артем Александрович,202312,0.0,False,False,True
574,Васильев Артем Александрович,202307,0.0,False,False,True
574,Васильев Артем Александрович,202306,0.0,False,False,True
574,Васильев Артем Александрович,202305,0.0,False,False,True
574,Васильев Артем Александрович,202303,0.0,False,False,True
574,Васильев Артем Александрович,202211,46755.0,False,False,True
574,Васильев Артем Александрович,202311,0.0,False,False,True
574,Васильев Артем Александрович,202310,0.0,False,False,True
574,Васильев Артем Александрович,202309,0.0,False,False,True
574,Васильев Артем Александрович,202302,0.0,False,False,True
574,Васильев Артем Александрович,202402,0.0,False,False,True
574,Васильев Артем Александрович,202301,0.0,False,False,True
574,Васильев Артем Александрович,202401,0.0,False,False,True
575,Васильев Артем Александрович,202308,0.0,False,False,True
575,Васильев Артем Александрович,202304,0.0,False,False,True
575,Васильев Артем Александрович,202212,0.0,True,False,True
575,Васильев Артем Александрович,202312,0.0,False,False,True
575,Васильев Артем Александрович,202307,0.0,False,False,True
575,Васильев Артем Александрович,202306,0.0,False,False,True
575,Васильев Артем Александрович,202305,0.0,False,False,True
575,Васильев Артем Александрович,202303,0.0,False,False,True
575,Васильев Артем Александрович,202211,25020.0,False,False,True
575,Васильев Артем Александрович,202311,0.0,False,False,True
575,Васильев Артем Александрович,202310,0.0,False,False,True
575,Васильев Артем Александрович,202309,0.0,False,False,True
575,Васильев Артем Александрович,202302,0.0,False,False,True
575,Васильев Артем Александрович,202402,0.0,False,False,True
575,Васильев Артем Александрович,202301,0.0,False,False,True
575,Васильев Артем Александрович,202401,0.0,False,False,True
576,Васильев Артем Александрович,202308,0.0,False,False,True
576,Васильев Артем Александрович,202304,0.0,False,False,True
576,Васильев Артем Александрович,202212,0.0,True,False,True
576,Васильев Артем Александрович,202312,0.0,False,False,True
576,Васильев Артем Александрович,202307,0.0,False,False,True
576,Васильев Артем Александрович,202306,0.0,False,False,True
576,Васильев Артем Александрович,202305,0.0,False,False,True
576,Васильев Артем Александрович,202303,0.0,False,False,True
576,Васильев Артем Александрович,202211,36365.0,False,False,True
576,Васильев Артем Александрович,202311,0.0,False,False,True
576,Васильев Артем Александрович,202310,0.0,False,False,True
